timestamp,city,From Date,PM10 (ug/m3),PM2.5 (ug/m3),NO (mg/m3),NO2 (mg/m3),NOx (mg/m3),NH3 (mg/m3),SO2 (ug/m3),CO (mg/m3),AT (degree C)
2022-07-22 10:00:00,Chandigarh,2022-07-22 10:00:00,54.27,22.97,0.00731,0.01654,0.0278428,0.04907,7.14,0.58,28.28
2022-07-22 11:00:00,Chandigarh,2022-07-22 11:00:00,50.4,17.43,0.005889999999999999,0.01278,0.022729199999999998,0.04322,6.95,0.51,29.03
2022-07-22 12:00:00,Chandigarh,2022-07-22 12:00:00,55.28,17.85,0.005240000000000001,0.01337,0.019965599999999997,0.0432,6.18,0.5,29.94
2022-07-22 13:00:00,Chandigarh,2022-07-22 13:00:00,75.76,20.18,0.007240000000000001,0.01713,0.0285196,0.04884,6.79,0.54,30.88
2022-07-22 14:00:00,Chandigarh,2022-07-22 14:00:00,71.99,23.54,0.00623,0.0159,0.0225976,0.04356,6.45,0.47,31.53
2022-07-22 15:00:00,Chandigarh,2022-07-22 15:00:00,65.55,21.1,0.00653,0.0175,0.0294784,0.049049999999999996,6.79,0.53,31.48
2022-07-22 16:00:00,Chandigarh,2022-07-22 16:00:00,71.13,23.44,0.00462,0.015460000000000002,0.022165199999999996,0.04348,6.57,0.5,31.17
2022-07-22 17:00:00,Chandigarh,2022-07-22 17:00:00,70.22,18.0,0.00726,0.025840000000000002,0.033558000000000004,0.05225,6.55,0.67,30.64
2022-07-22 18:00:00,Chandigarh,2022-07-22 18:00:00,63.09,18.28,0.00859,0.0335,0.045665199999999996,0.06194,7.04,0.81,29.92
2022-07-22 19:00:00,Chandigarh,2022-07-22 19:00:00,70.37,20.27,0.013210000000000001,0.041960000000000004,0.0559864,0.0717,6.78,1.0,29.17
2022-07-22 20:00:00,Chandigarh,2022-07-22 20:00:00,59.46,25.75,0.03423,0.05183,0.09524079999999999,0.10346,6.19,1.41,28.64
2022-07-22 21:00:00,Chandigarh,2022-07-22 21:00:00,60.26,20.92,0.0325,0.04435,0.10315559999999999,0.11226000000000001,6.32,1.48,28.53
2022-07-22 22:00:00,Chandigarh,2022-07-22 22:00:00,57.7,18.58,0.01156,0.035250000000000004,0.054425999999999995,0.07179,5.11,0.93,28.06
2022-07-22 23:00:00,Chandigarh,2022-07-22 23:00:00,54.66,19.91,0.0077800000000000005,0.03343,0.0451952,0.06068,4.33,0.71,27.79
2022-07-23 00:00:00,Chandigarh,2022-07-23 00:00:00,52.56,15.72,0.00749,0.032369999999999996,0.042581999999999995,0.05836,4.59,0.66,27.3
2022-07-23 01:00:00,Chandigarh,2022-07-23 01:00:00,56.98,27.01,0.00495,0.02944,0.037769199999999996,0.05620000000000001,4.15,0.55,27.49
2022-07-23 02:00:00,Chandigarh,2022-07-23 02:00:00,53.27,20.83,0.0029100000000000003,0.02537,0.0303432,0.04904,4.68,0.34,27.97
2022-07-23 03:00:00,Chandigarh,2022-07-23 03:00:00,42.8,25.87,0.00298,0.04523,0.0395552,0.05583,4.74,0.32,27.68
2022-07-23 04:00:00,Chandigarh,2022-07-23 04:00:00,43.69,20.24,0.00314,0.02636,0.0416608,0.05998,6.31,0.26,27.29
2022-07-23 05:00:00,Chandigarh,2022-07-23 05:00:00,32.63,17.63,0.00307,0.00899,0.01363,0.03905,6.91,0.3,27.11
2022-07-23 06:00:00,Chandigarh,2022-07-23 06:00:00,29.21,13.51,0.00446,0.01168,0.0169952,0.04183,6.82,0.38,27.39
2022-07-23 07:00:00,Chandigarh,2022-07-23 07:00:00,39.26,17.84,0.00721,0.014150000000000001,0.022729199999999998,0.0451,7.03,0.43,27.84
2022-07-23 08:00:00,Chandigarh,2022-07-23 08:00:00,42.24,19.98,0.00914,0.01852,0.0331256,0.05615,5.92,0.61,28.51
2022-07-23 09:00:00,Chandigarh,2022-07-23 09:00:00,47.7,17.5,0.00882,0.020280000000000003,0.0325052,0.05315,6.16,0.6,28.99
2022-07-23 10:00:00,Chandigarh,2022-07-23 10:00:00,48.31,17.36,0.006900000000000001,0.01711,0.031114,0.053,7.19,0.51,29.46
2022-07-23 11:00:00,Chandigarh,2022-07-23 11:00:00,38.29,16.54,0.0057599999999999995,0.013900000000000001,0.0225224,0.045630000000000004,6.72,0.39,30.02
2022-07-23 12:00:00,Chandigarh,2022-07-23 12:00:00,40.35,14.96,0.00592,0.014830000000000001,0.023782,0.04381,5.26,0.45,31.47
2022-07-23 13:00:00,Chandigarh,2022-07-23 13:00:00,48.02,20.65,0.00463,0.01165,0.0184992,0.03983,5.63,0.42,32.13
2022-07-23 14:00:00,Chandigarh,2022-07-23 14:00:00,40.72,19.26,0.00367,0.01019,0.016205599999999997,0.04019,5.43,0.44,32.45
2022-07-23 15:00:00,Chandigarh,2022-07-23 15:00:00,33.91,15.5,0.00382,0.01129,0.017202,0.039869999999999996,5.73,0.43,32.74
2022-07-23 16:00:00,Chandigarh,2022-07-23 16:00:00,35.39,13.88,0.0027400000000000002,0.00562,0.0097196,0.03483,5.17,0.37,33.31
2022-07-23 17:00:00,Chandigarh,2022-07-23 17:00:00,30.14,15.46,0.0025800000000000003,0.00563,0.009663199999999999,0.032810000000000006,6.45,0.39,32.52
2022-07-23 18:00:00,Chandigarh,2022-07-23 18:00:00,29.1,12.73,0.00309,0.01669,0.0181232,0.039549999999999995,6.79,0.49,31.9
2022-07-23 19:00:00,Chandigarh,2022-07-23 19:00:00,52.1,21.06,0.00421,0.03311,0.037806799999999995,0.05552000000000001,6.53,0.72,30.22
2022-07-23 20:00:00,Chandigarh,2022-07-23 20:00:00,34.64,25.05,0.00864,0.028140000000000002,0.0417172,0.06182,5.14,0.73,28.91
2022-07-23 21:00:00,Chandigarh,2022-07-23 21:00:00,26.36,18.45,0.006940000000000001,0.02375,0.0342348,0.0524,5.48,0.58,25.07
2022-07-23 22:00:00,Chandigarh,2022-07-23 22:00:00,18.83,14.03,0.00304,0.01341,0.0196648,0.04079,5.41,0.47,24.87
2022-07-23 23:00:00,Chandigarh,2022-07-23 23:00:00,20.46,10.68,0.00254,0.00777,0.012257599999999999,0.03481,5.02,0.4,25.06
2022-07-24 00:00:00,Chandigarh,2022-07-24 00:00:00,15.06,11.49,0.00265,0.00545,0.0090616,0.03129,5.23,0.33,25.64
2022-07-24 01:00:00,Chandigarh,2022-07-24 01:00:00,27.51,12.48,0.00278,0.007240000000000001,0.0112424,0.03365,4.86,0.38,26.28
2022-07-24 02:00:00,Chandigarh,2022-07-24 02:00:00,22.75,17.76,0.0039900000000000005,0.00796,0.012407999999999999,0.03529,4.61,0.4,26.12
2022-07-24 03:00:00,Chandigarh,2022-07-24 03:00:00,29.14,16.52,0.0039,0.00799,0.0148896,0.03657,5.41,0.41,26.14
2022-07-24 04:00:00,Chandigarh,2022-07-24 04:00:00,23.61,14.75,0.0030299999999999997,0.00468,0.009851200000000001,0.03251,4.8,0.32,25.93
2022-07-24 05:00:00,Chandigarh,2022-07-24 05:00:00,21.72,13.3,0.00384,0.00479,0.0100204,0.0307,5.33,0.32,25.78
2022-07-24 06:00:00,Chandigarh,2022-07-24 06:00:00,18.75,12.1,0.00541,0.004980000000000001,0.0128404,0.03383,5.05,0.39,26.34
2022-07-24 07:00:00,Chandigarh,2022-07-24 07:00:00,24.74,18.29,0.00641,0.0058200000000000005,0.015547599999999998,0.03687,4.87,0.47,28.11
2022-07-24 08:00:00,Chandigarh,2022-07-24 08:00:00,23.22,15.35,0.00457,0.00642,0.0128592,0.03447,6.03,0.41,30.44
2022-07-24 09:00:00,Chandigarh,2022-07-24 09:00:00,26.84,17.06,0.004730000000000001,0.00781,0.014664,0.03711,6.41,0.41,30.85
2022-07-24 10:00:00,Chandigarh,2022-07-24 10:00:00,20.71,12.99,0.0038900000000000002,0.00927,0.014946,0.037200000000000004,6.72,0.36,32.33
2022-07-24 11:00:00,Chandigarh,2022-07-24 11:00:00,26.73,10.07,0.00363,0.00967,0.015152800000000001,0.03497,7.96,0.34,33.02
2022-07-24 12:00:00,Chandigarh,2022-07-24 12:00:00,26.14,8.14,0.00422,0.009980000000000001,0.015284400000000002,0.03531,6.41,0.32,32.98
2022-07-24 13:00:00,Chandigarh,2022-07-24 13:00:00,30.93,20.8,0.00334,0.00886,0.0148144,0.03646,5.91,0.33,33.17
2022-07-24 14:00:00,Chandigarh,2022-07-24 14:00:00,22.98,16.72,0.0040999999999999995,0.00948,0.015303200000000001,0.03583,6.33,0.35,32.81
2022-07-24 15:00:00,Chandigarh,2022-07-24 15:00:00,19.82,11.81,0.00352,0.00942,0.013705199999999999,0.03516,5.97,0.35,32.09
2022-07-24 16:00:00,Chandigarh,2022-07-24 16:00:00,22.31,10.26,0.00315,0.008050000000000002,0.014006,0.033159999999999995,4.73,0.35,28.96
2022-07-24 17:00:00,Chandigarh,2022-07-24 17:00:00,16.41,9.79,0.00282,0.00905,0.01269,0.032380000000000006,5.08,0.38,28.91
2022-07-24 18:00:00,Chandigarh,2022-07-24 18:00:00,16.12,8.62,0.00287,0.01221,0.0156792,0.03451,4.2,0.43,28.79
2022-07-24 19:00:00,Chandigarh,2022-07-24 19:00:00,20.53,15.93,0.00923,0.0216,0.033012799999999995,0.04829,4.09,0.68,28.67
2022-07-24 20:00:00,Chandigarh,2022-07-24 20:00:00,24.27,16.58,0.00782,0.01862,0.030606400000000002,0.04732,5.52,0.47,26.51
2022-07-24 21:00:00,Chandigarh,2022-07-24 21:00:00,18.55,12.74,0.00774,0.024620000000000003,0.0351184,0.048810000000000006,6.49,0.57,26.2
2022-07-24 22:00:00,Chandigarh,2022-07-24 22:00:00,14.72,10.22,0.00622,0.01988,0.029591199999999998,0.04526,6.05,0.5,26.07
2022-07-24 23:00:00,Chandigarh,2022-07-24 23:00:00,13.31,8.1,0.00383,0.01871,0.0259628,0.04275,6.5,0.47,25.86
2022-07-25 00:00:00,Chandigarh,2022-07-25 00:00:00,13.45,9.06,0.00357,0.0126,0.017672,0.03648,7.26,0.38,25.86
2022-07-25 01:00:00,Chandigarh,2022-07-25 01:00:00,18.8,13.79,0.004690000000000001,0.013689999999999999,0.020435599999999998,0.03846,7.49,0.35,26.02
2022-07-25 02:00:00,Chandigarh,2022-07-25 02:00:00,14.84,12.17,0.00327,0.01221,0.0169388,0.0348,7.7,0.3,26.55
2022-07-25 03:00:00,Chandigarh,2022-07-25 03:00:00,14.84,12.17,0.00321,0.01112,0.0166568,0.0349,7.43,0.29,27.01
2022-07-25 04:00:00,Chandigarh,2022-07-25 04:00:00,14.84,12.17,0.00697,0.01325,0.021695199999999998,0.038880000000000005,7.53,0.32,26.35
2022-07-25 05:00:00,Chandigarh,2022-07-25 05:00:00,14.84,12.17,0.0073,0.01167,0.0201536,0.03878,7.78,0.38,26.76
2022-07-25 06:00:00,Chandigarh,2022-07-25 06:00:00,13.26,5.76,0.00845,0.01402,0.0287076,0.047009999999999996,8.02,0.47,26.81
2022-07-25 07:00:00,Chandigarh,2022-07-25 07:00:00,30.89,22.24,0.0121,0.01536,0.030794399999999996,0.04657,8.19,0.44,27.17
2022-07-25 08:00:00,Chandigarh,2022-07-25 08:00:00,23.79,17.08,0.01084,0.013960000000000002,0.0290084,0.04708,6.06,0.45,28.82
2022-07-25 09:00:00,Chandigarh,2022-07-25 09:00:00,27.38,13.18,0.00787,0.01202,0.0244212,0.041030000000000004,6.82,0.42,29.91
2022-07-25 10:00:00,Chandigarh,2022-07-25 10:00:00,23.61,10.11,0.00653,0.01291,0.023669199999999998,0.04201,7.25,0.4,30.26
2022-07-25 11:00:00,Chandigarh,2022-07-25 11:00:00,20.96,7.75,0.00738,0.01281,0.0228608,0.0422,7.59,0.39,31.27
2022-07-25 12:00:00,Chandigarh,2022-07-25 12:00:00,19.2,5.85,0.0061200000000000004,0.01182,0.0214132,0.03701,7.03,0.33,31.85
2022-07-25 13:00:00,Chandigarh,2022-07-25 13:00:00,32.1,7.3,0.00585,0.01173,0.020905599999999996,0.03755,6.67,0.35,32.28
2022-07-25 14:00:00,Chandigarh,2022-07-25 14:00:00,24.63,5.98,0.00475,0.014539999999999999,0.02068,0.039670000000000004,6.96,0.39,31.83
2022-07-25 15:00:00,Chandigarh,2022-07-25 15:00:00,21.43,12.74,0.00492,0.019440000000000002,0.0260192,0.041890000000000004,7.5,0.42,31.85
2022-07-25 16:00:00,Chandigarh,2022-07-25 16:00:00,25.33,14.38,0.00436,0.01982,0.026395199999999997,0.04336,6.46,0.42,32.05
2022-07-25 17:00:00,Chandigarh,2022-07-25 17:00:00,23.58,11.58,0.0062900000000000005,0.02702,0.034197200000000004,0.04771,6.05,0.45,32.38
2022-07-25 18:00:00,Chandigarh,2022-07-25 18:00:00,28.54,10.47,0.00581,0.03688,0.044744,0.05614,6.48,0.47,31.89
2022-07-25 19:00:00,Chandigarh,2022-07-25 19:00:00,33.72,14.32,0.00786,0.04338,0.0514368,0.06225,6.59,0.75,30.97
2022-07-25 20:00:00,Chandigarh,2022-07-25 20:00:00,29.49,15.35,0.0173,0.05475,0.06878920000000001,0.07651999999999999,5.84,0.91,30.62
2022-07-25 21:00:00,Chandigarh,2022-07-25 21:00:00,26.0,11.88,0.02092,0.04594,0.08187399999999999,0.09035,5.63,1.1,30.09
2022-07-25 22:00:00,Chandigarh,2022-07-25 22:00:00,28.02,14.41,0.011380000000000001,0.02791,0.0474512,0.06056,5.08,0.76,29.69
2022-07-25 23:00:00,Chandigarh,2022-07-25 23:00:00,30.37,17.47,0.006,0.02211,0.030192799999999995,0.046590000000000006,4.99,0.56,29.35
2022-07-26 00:00:00,Chandigarh,2022-07-26 00:00:00,31.29,14.04,0.00447,0.01327,0.0205108,0.03816,5.39,0.42,29.13
2022-07-26 01:00:00,Chandigarh,2022-07-26 01:00:00,36.06,10.29,0.0029700000000000004,0.008660000000000001,0.0138932,0.03152,5.52,0.34,28.82
2022-07-26 02:00:00,Chandigarh,2022-07-26 02:00:00,27.62,9.72,0.0024900000000000005,0.004889999999999999,0.0090052,0.028960000000000003,5.9,0.27,28.57
2022-07-26 03:00:00,Chandigarh,2022-07-26 03:00:00,19.98,10.31,0.0025800000000000003,0.00398,0.007613999999999999,0.02664,6.66,0.23,28.44
2022-07-26 04:00:00,Chandigarh,2022-07-26 04:00:00,14.68,10.63,0.00281,0.00354,0.0073696,0.02708,6.43,0.22,28.29
2022-07-26 05:00:00,Chandigarh,2022-07-26 05:00:00,11.14,8.43,0.00292,0.00521,0.009437599999999999,0.0289,6.89,0.26,28.02
2022-07-26 06:00:00,Chandigarh,2022-07-26 06:00:00,11.44,6.32,0.004030000000000001,0.01064,0.015152800000000001,0.032380000000000006,7.78,0.29,28.07
2022-07-26 07:00:00,Chandigarh,2022-07-26 07:00:00,21.91,16.66,0.01009,0.02125,0.032166799999999995,0.047450000000000006,7.67,0.41,28.04
2022-07-26 08:00:00,Chandigarh,2022-07-26 08:00:00,19.64,13.65,0.01562,0.028120000000000003,0.0511548,0.06141,7.35,0.6,28.52
2022-07-26 09:00:00,Chandigarh,2022-07-26 09:00:00,19.72,9.75,0.01107,0.02359,0.0420368,0.057530000000000005,7.47,0.59,29.29
2022-07-26 10:00:00,Chandigarh,2022-07-26 10:00:00,21.32,10.17,0.00756,0.018090000000000002,0.030174,0.04684000000000001,7.81,0.45,29.33
2022-07-26 11:00:00,Chandigarh,2022-07-26 11:00:00,24.7,8.98,0.00757,0.01871,0.0294596,0.045950000000000005,7.7,0.42,29.24
2022-07-26 12:00:00,Chandigarh,2022-07-26 12:00:00,27.62,8.8,0.00696,0.0195,0.0298732,0.04637,7.26,0.42,29.96
2022-07-26 13:00:00,Chandigarh,2022-07-26 13:00:00,33.35,17.02,0.006940000000000001,0.01643,0.027635999999999997,0.04328,6.93,0.4,31.31
2022-07-26 14:00:00,Chandigarh,2022-07-26 14:00:00,35.16,14.71,0.00663,0.01527,0.0231992,0.040060000000000005,6.9,0.38,30.81
2022-07-26 15:00:00,Chandigarh,2022-07-26 15:00:00,28.66,11.63,0.006200000000000001,0.02119,0.0303808,0.0475,7.21,0.44,30.44
2022-07-26 16:00:00,Chandigarh,2022-07-26 16:00:00,26.16,22.19,0.0035299999999999997,0.01715,0.024252,0.04197,8.37,0.42,29.24
2022-07-26 17:00:00,Chandigarh,2022-07-26 17:00:00,22.14,17.52,0.00332,0.01078,0.0156416,0.03444,8.12,0.34,27.93
2022-07-26 18:00:00,Chandigarh,2022-07-26 18:00:00,25.75,12.91,0.00379,0.01643,0.0201724,0.037880000000000004,8.11,0.46,28.43
2022-07-26 19:00:00,Chandigarh,2022-07-26 19:00:00,35.52,20.03,0.0072699999999999996,0.02536,0.0326744,0.05013,7.99,0.65,28.66
2022-07-26 20:00:00,Chandigarh,2022-07-26 20:00:00,32.92,17.14,0.01297,0.03641,0.053617599999999994,0.06649,6.05,0.88,28.07
2022-07-26 21:00:00,Chandigarh,2022-07-26 21:00:00,35.95,16.27,0.01993,0.0342,0.06472839999999999,0.07613,5.88,1.08,27.8
2022-07-26 22:00:00,Chandigarh,2022-07-26 22:00:00,42.1,18.63,0.01541,0.030180000000000002,0.054896,0.0695,5.72,1.0,27.53
2022-07-26 23:00:00,Chandigarh,2022-07-26 23:00:00,36.02,21.38,0.011519999999999999,0.02658,0.0455524,0.06037,5.09,0.84,27.82
2022-07-27 00:00:00,Chandigarh,2022-07-27 00:00:00,38.23,19.25,0.00479,0.019039999999999998,0.0267524,0.04295,5.87,0.45,27.75
2022-07-27 01:00:00,Chandigarh,2022-07-27 01:00:00,36.23,25.0,0.00296,0.01807,0.0222028,0.039,5.75,0.37,27.73
2022-07-27 02:00:00,Chandigarh,2022-07-27 02:00:00,32.84,19.11,0.00281,0.015380000000000001,0.019946799999999997,0.036520000000000004,6.4,0.36,27.55
2022-07-27 03:00:00,Chandigarh,2022-07-27 03:00:00,24.12,13.82,0.00266,0.01279,0.016825999999999997,0.03359,6.46,0.33,27.14
2022-07-27 04:00:00,Chandigarh,2022-07-27 04:00:00,25.62,14.02,0.00286,0.013720000000000001,0.01692,0.0342,6.18,0.34,27.08
2022-07-27 05:00:00,Chandigarh,2022-07-27 05:00:00,27.05,15.92,0.0034500000000000004,0.016399999999999998,0.0210748,0.03667,7.1,0.36,27.16
2022-07-27 06:00:00,Chandigarh,2022-07-27 06:00:00,25.17,11.77,0.004200000000000001,0.02063,0.0252108,0.04,7.01,0.4,27.27
2022-07-27 07:00:00,Chandigarh,2022-07-27 07:00:00,37.99,28.2,0.00824,0.02749,0.0376752,0.050100000000000006,7.03,0.49,27.72
2022-07-27 08:00:00,Chandigarh,2022-07-27 08:00:00,32.58,22.7,0.009550000000000001,0.02126,0.0362464,0.05063,7.0,0.58,28.12
2022-07-27 09:00:00,Chandigarh,2022-07-27 09:00:00,30.75,15.89,0.009460000000000001,0.02138,0.036848,0.05117,7.48,0.63,28.96
2022-07-27 10:00:00,Chandigarh,2022-07-27 10:00:00,31.06,15.13,0.00891,0.02102,0.032279600000000006,0.04662,8.18,0.57,29.56
2022-07-27 11:00:00,Chandigarh,2022-07-27 11:00:00,23.59,11.34,0.0030800000000000003,0.009859999999999999,0.014795599999999999,0.029079999999999998,42.55,0.63,31.32
2022-07-27 12:00:00,Chandigarh,2022-07-27 12:00:00,15.93,9.32,0.00239,0.01114,0.014494799999999999,0.03136,1.64,0.39,31.64
2022-07-27 13:00:00,Chandigarh,2022-07-27 13:00:00,34.42,21.44,0.00296,0.01468,0.0187624,0.03325,0.44,0.32,32.09
2022-07-27 14:00:00,Chandigarh,2022-07-27 14:00:00,29.92,23.73,0.00126,0.01161,0.005226399999999999,0.03121,0.44,0.29,32.4
2022-07-27 15:00:00,Chandigarh,2022-07-27 15:00:00,33.69,18.74,0.00126,0.01161,0.0,0.03121,0.44,0.31,31.62
2022-07-27 16:00:00,Chandigarh,2022-07-27 16:00:00,38.51,25.83,0.00126,0.01161,0.0,0.03121,20.76,0.41,31.65
2022-07-27 17:00:00,Chandigarh,2022-07-27 17:00:00,38.0,19.63,0.00126,0.01161,0.0,0.03121,6.18,0.41,28.27
2022-07-27 18:00:00,Chandigarh,2022-07-27 18:00:00,34.17,16.58,0.00126,0.01161,0.0,0.03121,5.75,0.6,27.68
2022-07-27 19:00:00,Chandigarh,2022-07-27 19:00:00,39.84,33.59,0.00126,0.01161,0.0,0.03121,5.67,0.46,27.66
2022-07-27 20:00:00,Chandigarh,2022-07-27 20:00:00,33.4,25.77,0.00126,0.01161,0.0,0.03121,5.52,0.62,27.8
2022-07-27 21:00:00,Chandigarh,2022-07-27 21:00:00,28.09,18.12,0.00126,0.01161,0.0,0.03121,5.37,0.66,27.98
2022-07-27 22:00:00,Chandigarh,2022-07-27 22:00:00,28.89,12.73,0.00126,0.01161,0.0,0.03121,5.01,0.49,28.09
2022-07-27 23:00:00,Chandigarh,2022-07-27 23:00:00,36.29,17.97,0.00126,0.01161,0.0,0.03121,4.92,0.39,27.98
2022-07-28 00:00:00,Chandigarh,2022-07-28 00:00:00,36.86,18.02,0.00126,0.01161,0.0,0.03121,6.76,0.35,27.85
2022-07-28 01:00:00,Chandigarh,2022-07-28 01:00:00,38.04,29.92,0.00126,0.01161,0.0,0.03121,8.19,0.36,27.52
2022-07-28 02:00:00,Chandigarh,2022-07-28 02:00:00,40.2,25.98,0.00126,0.01161,0.0,0.03121,7.97,0.34,27.17
2022-07-28 03:00:00,Chandigarh,2022-07-28 03:00:00,35.21,21.57,0.00126,0.01161,0.0,0.03121,8.87,0.33,26.93
2022-07-28 04:00:00,Chandigarh,2022-07-28 04:00:00,40.09,26.25,0.00126,0.01161,0.0,0.03121,7.46,0.32,26.73
2022-07-28 05:00:00,Chandigarh,2022-07-28 05:00:00,29.98,20.22,0.00126,0.01161,0.0,0.03121,7.99,0.33,26.58
2022-07-28 06:00:00,Chandigarh,2022-07-28 06:00:00,31.67,18.17,0.00126,0.01161,0.0,0.03121,8.17,0.41,26.69
2022-07-28 07:00:00,Chandigarh,2022-07-28 07:00:00,38.69,26.26,0.00126,0.01161,0.0,0.03121,9.26,0.48,27.17
2022-07-28 08:00:00,Chandigarh,2022-07-28 08:00:00,40.63,25.59,0.00126,0.01161,0.0,0.03121,7.16,0.53,28.3
2022-07-28 09:00:00,Chandigarh,2022-07-28 09:00:00,39.94,25.55,0.00668,0.01515,0.024195599999999998,0.041299999999999996,6.95,0.56,28.95
2022-07-28 10:00:00,Chandigarh,2022-07-28 10:00:00,38.66,23.9,0.0063,0.013560000000000001,0.0237256,0.03959000000000001,7.32,0.48,30.12
2022-07-28 11:00:00,Chandigarh,2022-07-28 11:00:00,38.66,23.9,0.00478,0.01011,0.01739,0.03445,7.9,0.42,30.74
2022-07-28 12:00:00,Chandigarh,2022-07-28 12:00:00,38.66,23.9,0.00481,0.010750000000000001,0.0177848,0.03443,7.9,0.39,31.65
2022-07-28 13:00:00,Chandigarh,2022-07-28 13:00:00,38.66,23.9,0.00474,0.01148,0.0176156,0.03405,7.9,0.4,31.63
2022-07-28 14:00:00,Chandigarh,2022-07-28 14:00:00,94.58,64.04,0.00441,0.014150000000000001,0.0209996,0.039060000000000004,13.94,0.4,31.79
2022-07-28 15:00:00,Chandigarh,2022-07-28 15:00:00,106.96,69.89,0.00438,0.01568,0.0215448,0.03608,17.43,0.4,31.05
2022-07-28 16:00:00,Chandigarh,2022-07-28 16:00:00,73.5,52.11,0.00455,0.01503,0.0216764,0.03934000000000001,10.14,0.4,30.42
2022-07-28 17:00:00,Chandigarh,2022-07-28 17:00:00,58.51,39.35,0.00767,0.025,0.0337272,0.047450000000000006,8.25,0.4,29.79
2022-07-28 18:00:00,Chandigarh,2022-07-28 18:00:00,53.06,30.68,0.00736,0.03187,0.041735999999999995,0.0541,8.1,0.4,29.27
2022-07-28 19:00:00,Chandigarh,2022-07-28 19:00:00,52.17,29.69,0.006730000000000001,0.023170000000000003,0.033181999999999996,0.0475,8.58,0.4,27.86
2022-07-28 20:00:00,Chandigarh,2022-07-28 20:00:00,58.79,34.39,0.010220000000000002,0.028350000000000004,0.0413788,0.05262,6.69,0.4,27.52
2022-07-28 21:00:00,Chandigarh,2022-07-28 21:00:00,60.12,37.04,0.01201,0.032130000000000006,0.052922,0.06531,6.41,1.01,27.46
2022-07-28 22:00:00,Chandigarh,2022-07-28 22:00:00,56.83,33.79,0.009519999999999999,0.018690000000000002,0.033407599999999996,0.05076,5.85,0.61,27.37
2022-07-28 23:00:00,Chandigarh,2022-07-28 23:00:00,43.18,25.41,0.009519999999999999,0.018690000000000002,0.033407599999999996,0.05076,5.85,0.44,26.83
2022-07-29 00:00:00,Chandigarh,2022-07-29 00:00:00,36.08,24.44,0.009519999999999999,0.018690000000000002,0.033407599999999996,0.05076,21.01,0.35,26.75
2022-07-29 01:00:00,Chandigarh,2022-07-29 01:00:00,32.62,22.39,0.009519999999999999,0.018690000000000002,0.033407599999999996,0.05076,5.1,0.36,26.5
2022-07-29 02:00:00,Chandigarh,2022-07-29 02:00:00,36.99,20.38,0.009519999999999999,0.018690000000000002,0.033407599999999996,0.05076,4.95,0.35,26.69
2022-07-29 03:00:00,Chandigarh,2022-07-29 03:00:00,41.99,21.77,0.009519999999999999,0.018690000000000002,0.033407599999999996,0.05076,4.92,0.27,26.53
2022-07-29 04:00:00,Chandigarh,2022-07-29 04:00:00,41.6,24.07,0.009519999999999999,0.018690000000000002,0.033407599999999996,0.05076,5.65,0.34,26.39
2022-07-29 05:00:00,Chandigarh,2022-07-29 05:00:00,44.27,26.48,0.009519999999999999,0.018690000000000002,0.033407599999999996,0.05076,7.08,0.36,26.45
2022-07-29 06:00:00,Chandigarh,2022-07-29 06:00:00,41.01,25.92,0.009519999999999999,0.018690000000000002,0.033407599999999996,0.05076,7.28,0.44,26.54
2022-07-29 07:00:00,Chandigarh,2022-07-29 07:00:00,38.15,21.8,0.009519999999999999,0.018690000000000002,0.033407599999999996,0.05076,6.91,0.5,26.7
2022-07-29 08:00:00,Chandigarh,2022-07-29 08:00:00,52.86,25.61,0.009519999999999999,0.018690000000000002,0.033407599999999996,0.05076,7.05,0.62,26.86
2022-07-29 09:00:00,Chandigarh,2022-07-29 09:00:00,60.68,25.82,0.009519999999999999,0.018690000000000002,0.033407599999999996,0.05076,7.3,0.64,26.71
2022-07-29 10:00:00,Chandigarh,2022-07-29 10:00:00,52.58,22.27,0.009519999999999999,0.018690000000000002,0.033407599999999996,0.05076,7.58,0.5,28.07
2022-07-29 11:00:00,Chandigarh,2022-07-29 11:00:00,41.05,24.43,0.009519999999999999,0.018690000000000002,0.033407599999999996,0.05076,7.97,0.44,29.38
2022-07-29 12:00:00,Chandigarh,2022-07-29 12:00:00,36.64,22.02,0.009519999999999999,0.018690000000000002,0.033407599999999996,0.05076,7.29,0.4,30.18
2022-07-29 13:00:00,Chandigarh,2022-07-29 13:00:00,37.77,18.29,0.009519999999999999,0.018690000000000002,0.033407599999999996,0.05076,7.92,0.42,30.84
2022-07-29 14:00:00,Chandigarh,2022-07-29 14:00:00,37.77,18.29,0.009519999999999999,0.018690000000000002,0.033407599999999996,0.05076,7.92,0.42,30.84
2022-07-29 15:00:00,Chandigarh,2022-07-29 15:00:00,37.77,18.29,0.009519999999999999,0.018690000000000002,0.033407599999999996,0.05076,7.92,0.42,30.84
2022-07-29 16:00:00,Chandigarh,2022-07-29 16:00:00,37.77,18.29,0.009519999999999999,0.018690000000000002,0.033407599999999996,0.05076,7.92,0.42,30.84
2022-07-29 17:00:00,Chandigarh,2022-07-29 17:00:00,37.77,18.29,0.009519999999999999,0.018690000000000002,0.033407599999999996,0.05076,7.92,0.42,30.84
2022-07-29 18:00:00,Chandigarh,2022-07-29 18:00:00,37.77,18.29,0.009519999999999999,0.018690000000000002,0.033407599999999996,0.05076,7.92,0.42,30.84
